Time Force Active_Force Passive_Force  Lambda Derivative Mode Calcium Troponin CrossBridges Q1 Q2 Force
388 0.354528 0.354528 0 1 7.44596e-07 0 0.133971 0.030317 0.00295448 -1.46349e-07 1.09169e-21 0.354537 
389 0.345607 0.345607 0 1 7.44596e-07 0 0.133261 0.0300063 0.00288013 -1.25963e-07 6.62062e-22 0.345616 
390 0.336905 0.336905 0 1 7.44596e-07 0 0.132555 0.0296987 0.00280762 -1.08416e-07 4.01511e-22 0.336914 
391 0.328419 0.328419 0 1 7.44596e-07 0 0.131853 0.0293943 0.00273689 -9.33133e-08 2.43498e-22 0.328427 
392 0.320142 0.320142 0 1 7.44596e-07 0 0.131154 0.029093 0.00266791 -8.03146e-08 1.47671e-22 0.32015 
393 0.312069 0.312069 0 1 7.44596e-07 0 0.13046 0.0287948 0.00260065 -6.91267e-08 8.95556e-23 0.312077 
394 0.304197 0.304197 0 1 7.44596e-07 0 0.12977 0.0284996 0.00253504 -5.94972e-08 5.43114e-23 0.304205 
395 0.296521 0.296521 0 1 7.44596e-07 0 0.129084 0.0282074 0.00247107 -5.12091e-08 3.29374e-23 0.296529 
396 0.289035 0.289035 0 1 7.44596e-07 0 0.128401 0.0279183 0.00240869 -4.40756e-08 1.99751e-23 0.289043 
397 0.281736 0.281736 0 1 7.44596e-07 0 0.127723 0.0276321 0.00234786 -3.79358e-08 1.2114e-23 0.281743 
398 0.274619 0.274619 0 1 7.44596e-07 0 0.127048 0.0273488 0.00228855 -3.26513e-08 7.34657e-24 0.274626 
399 0.267679 0.267679 0 1 7.44596e-07 0 0.126377 0.0270685 0.00223071 -2.81029e-08 4.45537e-24 0.267686 
400 0.260912 0.260912 0 1 7.44596e-07 0 0.12571 0.026791 0.00217433 -2.41881e-08 2.70198e-24 0.260919 
401 0.254315 0.254315 0 1 7.44596e-07 0 0.125047 0.0265164 0.00211935 -2.08187e-08 1.63863e-24 0.254322 
402 0.247883 0.247883 0 1 7.44596e-07 0 0.124388 0.0262447 0.00206575 -1.79186e-08 9.93754e-25 0.24789 
403 0.241613 0.241613 0 1 7.44596e-07 0 0.123732 0.0259757 0.00201349 -1.54225e-08 6.02667e-25 0.241619 
404 0.235499 0.235499 0 1 7.44596e-07 0 0.12308 0.0257095 0.00196254 -1.32741e-08 3.6549e-25 0.235505 
405 0.229539 0.229539 0 1 7.44596e-07 0 0.122432 0.025446 0.00191288 -1.1425e-08 2.21653e-25 0.229545 
406 0.223729 0.223729 0 1 7.44596e-07 0 0.121788 0.0251853 0.00186446 -9.83349e-09 1.34423e-25 0.223735 
407 0.218065 0.218065 0 1 7.44596e-07 0 0.121147 0.0249273 0.00181726 -8.46367e-09 8.15213e-26 0.218071 
408 0.212544 0.212544 0 1 7.44596e-07 0 0.12051 0.024672 0.00177124 -7.28467e-09 4.9439e-26 0.212549 
409 0.207161 0.207161 0 1 7.44596e-07 0 0.119876 0.0244192 0.00172639 -6.2699e-09 2.99825e-26 0.207167 
410 0.201915 0.201915 0 1 7.44596e-07 0 0.119247 0.0241692 0.00168267 -5.39649e-09 1.8183e-26 0.20192 
411 0.1968 0.1968 0 1 7.44596e-07 0 0.11862 0.0239217 0.00164005 -4.64475e-09 1.10272e-26 0.196805 
412 0.191815 0.191815 0 1 7.44596e-07 0 0.117998 0.0236768 0.0015985 -3.99773e-09 6.68749e-27 0.19182 
413 0.186956 0.186956 0 1 7.44596e-07 0 0.117379 0.0234344 0.00155801 -3.44084e-09 4.05566e-27 0.186961 
414 0.182219 0.182219 0 1 7.44596e-07 0 0.116763 0.0231945 0.00151853 -2.96152e-09 2.45958e-27 0.182224 
415 0.177603 0.177603 0 1 7.44596e-07 0 0.116151 0.0229571 0.00148006 -2.54898e-09 1.49162e-27 0.177607 
416 0.173103 0.173103 0 1 7.44596e-07 0 0.115543 0.0227223 0.00144256 -2.1939e-09 9.04601e-28 0.173107 
417 0.168717 0.168717 0 1 7.44596e-07 0 0.114938 0.0224898 0.00140601 -1.88829e-09 5.486e-28 0.168721 
418 0.164442 0.164442 0 1 7.44596e-07 0 0.114336 0.0222598 0.00137038 -1.62525e-09 3.32701e-28 0.164446 
419 0.160275 0.160275 0 1 7.44596e-07 0 0.113738 0.0220321 0.00133566 -1.39885e-09 2.01768e-28 0.160279 
420 0.156214 0.156214 0 1 7.44596e-07 0 0.113143 0.0218069 0.00130182 -1.20398e-09 1.22363e-28 0.156218 
421 0.152256 0.152256 0 1 7.44596e-07 0 0.112552 0.021584 0.00126883 -1.03627e-09 7.42078e-29 0.15226 
422 0.148399 0.148399 0 1 7.44596e-07 0 0.111964 0.0213634 0.00123669 -8.91914e-10 4.50037e-29 0.148402 
423 0.144639 0.144639 0 1 7.44596e-07 0 0.11138 0.0211451 0.00120535 -7.67669e-10 2.72927e-29 0.144643 
424 0.140975 0.140975 0 1 7.44596e-07 0 0.110799 0.0209291 0.00117482 -6.60731e-10 1.65518e-29 0.140978 
425 0.137403 0.137403 0 1 7.44596e-07 0 0.110221 0.0207153 0.00114506 -5.6869e-10 1.00379e-29 0.137407 
426 0.133923 0.133923 0 1 7.44596e-07 0 0.109647 0.0205038 0.00111605 -4.89471e-10 6.08754e-30 0.133926 
427 0.130531 0.130531 0 1 7.44596e-07 0 0.109075 0.0202945 0.00108779 -4.21287e-10 3.69182e-30 0.130534 
428 0.127225 0.127225 0 1 7.44596e-07 0 0.108507 0.0200874 0.00106024 -3.62601e-10 2.23892e-30 0.127228 
429 0.124003 0.124003 0 1 7.44596e-07 0 0.107943 0.0198825 0.00103339 -3.1209e-10 1.3578e-30 0.124007 
430 0.120864 0.120864 0 1 7.44596e-07 0 0.107381 0.0196797 0.00100722 -2.68615e-10 8.23447e-31 0.120867 
431 0.117804 0.117804 0 1 7.44596e-07 0 0.106823 0.019479 0.000981723 -2.31197e-10 4.99383e-31 0.117807 
432 0.114822 0.114822 0 1 7.44596e-07 0 0.106268 0.0192804 0.000956872 -1.9899e-10 3.02853e-31 0.114825 
433 0.111916 0.111916 0 1 7.44596e-07 0 0.105717 0.0190839 0.000932654 -1.71271e-10 1.83667e-31 0.111918 
434 0.109083 0.109083 0 1 7.44596e-07 0 0.105168 0.0188895 0.000909051 -1.47412e-10 1.11386e-31 0.109086 
435 0.106323 0.106323 0 1 7.44596e-07 0 0.104622 0.018697 0.00088605 -1.26878e-10 6.75504e-32 0.106326 
436 0.103633 0.103633 0 1 7.44596e-07 0 0.10408 0.0185067 0.000863635 -1.09203e-10 4.09662e-32 0.103636 
437 0.101012 0.101012 0 1 7.44596e-07 0 0.103541 0.0183183 0.00084179 -9.39911e-11 2.48442e-32 0.101015 
438 0.0984576 0.0984576 0 1 7.44596e-07 0 0.103005 0.0181318 0.000820501 -8.0898e-11 1.50669e-32 0.0984602 
439 0.0959682 0.0959682 0 1 7.44596e-07 0 0.102472 0.0179474 0.000799755 -6.96288e-11 9.13738e-33 0.0959706 
440 0.0935421 0.0935421 0 1 7.44596e-07 0 0.101942 0.0177648 0.000779537 -5.99294e-11 5.54141e-33 0.0935445 
441 0.0911779 0.0911779 0 1 7.44596e-07 0 0.101415 0.0175842 0.000759835 -5.15811e-11 3.36061e-33 0.0911802 
442 0.0888738 0.0888738 0 1 7.44596e-07 0 0.100891 0.0174055 0.000740634 -4.43958e-11 2.03806e-33 0.0888761 
443 0.0866285 0.0866285 0 1 7.44596e-07 0 0.10037 0.0172287 0.000721923 -3.82114e-11 1.23599e-33 0.0866307 
444 0.0844404 0.0844404 0 1 7.44596e-07 0 0.0998516 0.0170537 0.000703688 -3.28885e-11 7.49573e-34 0.0844426 
445 0.0823081 0.0823081 0 1 7.44596e-07 0 0.0993366 0.0168805 0.000685918 -2.8307e-11 4.54582e-34 0.0823102 
446 0.0802301 0.0802301 0 1 7.44596e-07 0 0.0988245 0.0167092 0.000668601 -2.43638e-11 2.75683e-34 0.0802322 
447 0.0782051 0.0782051 0 1 7.44596e-07 0 0.0983153 0.0165396 0.000651725 -2.09699e-11 1.6719e-34 0.0782071 
448 0.0762316 0.0762316 0 1 7.44596e-07 0 0.0978091 0.0163719 0.00063528 -1.80488e-11 1.01393e-34 0.0762336 
449 0.0743085 0.0743085 0 1 7.44596e-07 0 0.0973058 0.0162059 0.000619253 -1.55345e-11 6.14902e-35 0.0743104 
450 0.0724343 0.0724343 0 1 7.44596e-07 0 0.0968053 0.0160416 0.000603635 -1.33705e-11 3.7291e-35 0.0724362 
451 0.0706079 0.0706079 0 1 7.44596e-07 0 0.0963077 0.0158791 0.000588415 -1.1508e-11 2.26153e-35 0.0706097 
452 0.0688281 0.0688281 0 1 7.44596e-07 0 0.095813 0.0157183 0.000573582 -9.90492e-12 1.37152e-35 0.0688298 
453 0.0670936 0.0670936 0 1 7.44596e-07 0 0.095321 0.0155591 0.000559128 -8.52515e-12 8.31763e-36 0.0670953 
454 0.0654033 0.0654033 0 1 7.44596e-07 0 0.0948319 0.0154017 0.000545041 -7.33758e-12 5.04427e-36 0.065405 
455 0.063756 0.063756 0 1 7.44596e-07 0 0.0943456 0.0152458 0.000531314 -6.31544e-12 3.05912e-36 0.0637577 
456 0.0621508 0.0621508 0 1 7.44596e-07 0 0.093862 0.0150917 0.000517936 -5.43569e-12 1.85522e-36 0.0621523 
457 0.0605864 0.0605864 0 1 7.44596e-07 0 0.0933812 0.0149391 0.000504899 -4.67849e-12 1.12511e-36 0.0605879 
458 0.0590618 0.0590618 0 1 7.44596e-07 0 0.0929032 0.0147881 0.000492194 -4.02677e-12 6.82326e-37 0.0590633 
459 0.0575761 0.0575761 0 1 7.44596e-07 0 0.0924279 0.0146388 0.000479813 -3.46583e-12 4.138e-37 0.0575776 
460 0.0561282 0.0561282 0 1 7.44596e-07 0 0.0919552 0.014491 0.000467747 -2.98304e-12 2.50951e-37 0.0561296 
461 0.0547172 0.0547172 0 1 7.44596e-07 0 0.0914853 0.0143447 0.000455988 -2.56749e-12 1.5219e-37 0.0547186 
462 0.0533421 0.0533421 0 1 7.44596e-07 0 0.0910181 0.0142 0.000444529 -2.20984e-12 9.22966e-38 0.0533434 
463 0.052002 0.052002 0 1 7.44596e-07 0 0.0905535 0.0140568 0.000433361 -1.902e-12 5.59737e-38 0.0520033 
464 0.050696 0.050696 0 1 7.44596e-07 0 0.0900915 0.0139151 0.000422477 -1.63705e-12 3.39455e-38 0.0506972 
465 0.0494232 0.0494232 0 1 7.44596e-07 0 0.0896322 0.0137749 0.00041187 -1.40901e-12 2.05864e-38 0.0494244 
466 0.0481828 0.0481828 0 1 7.44596e-07 0 0.0891755 0.0136361 0.000401534 -1.21273e-12 1.24847e-38 0.048184 
467 0.046974 0.046974 0 1 7.44596e-07 0 0.0887214 0.0134988 0.00039146 -1.04379e-12 7.57143e-39 0.0469752 
468 0.0457959 0.0457959 0 1 7.44596e-07 0 0.0882699 0.013363 0.000381642 -8.98393e-13 4.59173e-39 0.045797 
469 0.0446478 0.0446478 0 1 7.44596e-07 0 0.0878209 0.0132286 0.000372074 -7.73245e-13 2.78468e-39 0.0446489 
470 0.0435288 0.0435288 0 1 7.44596e-07 0 0.0873745 0.0130955 0.000362749 -6.65531e-13 1.68878e-39 0.0435299 
471 0.0424383 0.0424383 0 1 7.44596e-07 0 0.0869307 0.0129639 0.000353661 -5.72821e-13 1.02417e-39 0.0424394 
472 0.0413755 0.0413755 0 1 7.44596e-07 0 0.0864893 0.0128337 0.000344805 -4.93026e-13 6.21113e-40 0.0413766 
473 0.0403397 0.0403397 0 1 7.44596e-07 0 0.0860504 0.0127048 0.000336173 -4.24347e-13 3.76677e-40 0.0403407 
474 0.0393302 0.0393302 0 1 7.44596e-07 0 0.0856141 0.0125773 0.00032776 -3.65234e-13 2.28437e-40 0.0393312 
475 0.0383464 0.0383464 0 1 7.44596e-07 0 0.0851802 0.0124511 0.000319561 -3.14357e-13 1.38537e-40 0.0383474 
476 0.0373875 0.0373875 0 1 7.44596e-07 0 0.0847487 0.0123262 0.000311571 -2.70566e-13 8.40164e-41 0.0373885 
477 0.036453 0.036453 0 1 7.44596e-07 0 0.0843197 0.0122027 0.000303783 -2.32876e-13 5.09522e-41 0.0364539 
478 0.0355422 0.0355422 0 1 7.44596e-07 0 0.0838932 0.0120804 0.000296193 -2.00436e-13 3.09002e-41 0.0355431 
479 0.0346545 0.0346545 0 1 7.44596e-07 0 0.083469 0.0119594 0.000288795 -1.72515e-13 1.87396e-41 0.0346554 
480 0.0337893 0.0337893 0 1 7.44596e-07 0 0.0830472 0.0118397 0.000281585 -1.48483e-13 1.13647e-41 0.0337902 
481 0.0329461 0.0329461 0 1 7.44596e-07 0 0.0826278 0.0117212 0.000274558 -1.27799e-13 6.89218e-42 0.0329469 
482 0.0321242 0.0321242 0 1 7.44596e-07 0 0.0822108 0.011604 0.000267709 -1.09997e-13 4.1798e-42 0.032125 
483 0.0313232 0.0313232 0 1 7.44596e-07 0 0.0817962 0.011488 0.000261033 -9.46739e-14 2.53486e-42 0.031324 
484 0.0305424 0.0305424 0 1 7.44596e-07 0 0.0813838 0.0113732 0.000254527 -8.14857e-14 1.53728e-42 0.0305432 
485 0.0297815 0.0297815 0 1 7.44596e-07 0 0.0809738 0.0112596 0.000248185 -7.01346e-14 9.32289e-43 0.0297822 
486 0.0290397 0.0290397 0 1 7.44596e-07 0 0.0805661 0.0111472 0.000242004 -6.03647e-14 5.65391e-43 0.0290405 
487 0.0283168 0.0283168 0 1 7.44596e-07 0 0.0801608 0.0110359 0.000235979 -5.19558e-14 3.42884e-43 0.0283175 
488 0.0276122 0.0276122 0 1 7.44596e-07 0 0.0797576 0.0109259 0.000230107 -4.47183e-14 2.07944e-43 0.0276129 
489 0.0269254 0.0269254 0 1 7.44596e-07 0 0.0793568 0.0108169 0.000224384 -3.84889e-14 1.26108e-43 0.0269261 
490 0.0262559 0.0262559 0 1 7.44596e-07 0 0.0789582 0.0107091 0.000218805 -3.31274e-14 7.64791e-44 0.0262566 
491 0.0256034 0.0256034 0 1 7.44596e-07 0 0.0785618 0.0106025 0.000213367 -2.85127e-14 4.63811e-44 0.0256041 
492 0.0249674 0.0249674 0 1 7.44596e-07 0 0.0781677 0.0104969 0.000208067 -2.45408e-14 2.8128e-44 0.024968 
493 0.0243475 0.0243475 0 1 7.44596e-07 0 0.0777758 0.0103925 0.000202901 -2.11222e-14 1.70584e-44 0.0243481 
494 0.0237432 0.0237432 0 1 7.44596e-07 0 0.0773861 0.0102891 0.000197865 -1.81799e-14 1.03451e-44 0.0237438 
495 0.0231541 0.0231541 0 1 7.44596e-07 0 0.0769985 0.0101868 0.000192956 -1.56474e-14 6.27386e-45 0.0231547 
496 0.02258 0.02258 0 1 7.44596e-07 0 0.0766132 0.0100856 0.000188171 -1.34677e-14 3.80481e-45 0.0225805 
497 0.0220203 0.0220203 0 1 7.44596e-07 0 0.07623 0.00998545 0.000183507 -1.15916e-14 2.30745e-45 0.0220208 
498 0.0214747 0.0214747 0 1 7.44596e-07 0 0.0758489 0.00988633 0.00017896 -9.97687e-15 1.39936e-45 0.0214752 
499 0.0209429 0.0209429 0 1 7.44596e-07 0 0.07547 0.00978824 0.000174528 -8.58708e-15 8.4865e-46 0.0209434 
500 0.0204245 0.0204245 0 1 7.44596e-07 0 0.0750932 0.00969117 0.000170208 -7.39088e-15 5.14668e-46 0.020425 
501 0.0199191 0.0199191 0 1 7.44596e-07 0 0.0747185 0.00959511 0.000165997 -6.36132e-15 3.12123e-46 0.0199196 
502 0.0194265 0.0194265 0 1 7.44596e-07 0 0.0743458 0.00950004 0.000161892 -5.47518e-15 1.89288e-46 0.019427 
503 0.0189463 0.0189463 0 1 7.44596e-07 0 0.0739753 0.00940597 0.00015789 -4.71248e-15 1.14795e-46 0.0189468 
504 0.0184781 0.0184781 0 1 7.44596e-07 0 0.0736068 0.00931287 0.000153988 -4.05602e-15 6.96179e-47 0.0184786 
505 0.0180218 0.0180218 0 1 7.44596e-07 0 0.0732404 0.00922074 0.000150185 -3.49101e-15 4.22201e-47 0.0180222 
506 0.0175769 0.0175769 0 1 7.44596e-07 0 0.072876 0.00912956 0.000146478 -3.00471e-15 2.56046e-47 0.0175773 
507 0.0171432 0.0171432 0 1 7.44596e-07 0 0.0725137 0.00903933 0.000142864 -2.58614e-15 1.5528e-47 0.0171436 
508 0.0167204 0.0167204 0 1 7.44596e-07 0 0.0721533 0.00895003 0.00013934 -2.22589e-15 9.41705e-48 0.0167208 
509 0.0163082 0.0163082 0 1 7.44596e-07 0 0.071795 0.00886166 0.000135905 -1.91582e-15 5.71101e-48 0.0163086 
510 0.0159064 0.0159064 0 1 7.44596e-07 0 0.0714387 0.00877421 0.000132557 -1.64894e-15 3.46347e-48 0.0159068 
511 0.0155146 0.0155146 0 1 7.44596e-07 0 0.0710843 0.00868766 0.000129292 -1.41924e-15 2.10044e-48 0.015515 
512 0.0151327 0.0151327 0 1 7.44596e-07 0 0.0707319 0.00860201 0.000126109 -1.22154e-15 1.27382e-48 0.0151331 
513 0.0147604 0.0147604 0 1 7.44596e-07 0 0.0703814 0.00851725 0.000123006 -1.05138e-15 7.72515e-49 0.0147607 
514 0.0143974 0.0143974 0 1 7.44596e-07 0 0.0700329 0.00843336 0.000119981 -9.04918e-16 4.68496e-49 0.0143977 
515 0.0140435 0.0140435 0 1 7.44596e-07 0 0.0696864 0.00835034 0.000117032 -7.78862e-16 2.84121e-49 0.0140438 
516 0.0136984 0.0136984 0 1 7.44596e-07 0 0.0693417 0.00826817 0.000114156 -6.70365e-16 1.72307e-49 0.0136987 
517 0.013362 0.013362 0 1 7.44596e-07 0 0.068999 0.00818686 0.000111353 -5.76982e-16 1.04496e-49 0.0133623 
518 0.013034 0.013034 0 1 7.44596e-07 0 0.0686581 0.00810638 0.000108619 -4.96607e-16 6.33723e-50 0.0130343 
519 0.0127142 0.0127142 0 1 7.44596e-07 0 0.0683191 0.00802674 0.000105954 -4.27429e-16 3.84324e-50 0.0127145 
520 0.0124024 0.0124024 0 1 7.44596e-07 0 0.067982 0.00794792 0.000103356 -3.67888e-16 2.33075e-50 0.0124027 
521 0.0120984 0.0120984 0 1 7.44596e-07 0 0.0676468 0.00786991 0.000100823 -3.1664e-16 1.4135e-50 0.0120987 
522 0.011802 0.011802 0 1 7.44596e-07 0 0.0673134 0.00779271 9.83524e-05 -2.72532e-16 8.57222e-51 0.0118023 
523 0.011513 0.011513 0 1 7.44596e-07 0 0.0669818 0.0077163 9.5944e-05 -2.34568e-16 5.19866e-51 0.0115133 
524 0.0112312 0.0112312 0 1 7.44596e-07 0 0.0666521 0.00764067 9.35956e-05 -2.01892e-16 3.15275e-51 0.0112315 
525 0.0109564 0.0109564 0 1 7.44596e-07 0 0.0663241 0.00756583 9.13059e-05 -1.73768e-16 1.912e-51 0.0109567 
526 0.0106885 0.0106885 0 1 7.44596e-07 0 0.065998 0.00749176 8.90732e-05 -1.49562e-16 1.15954e-51 0.0106888 
527 0.0104273 0.0104273 0 1 7.44596e-07 0 0.0656737 0.00741845 8.68962e-05 -1.28728e-16 7.03211e-52 0.0104275 
528 0.0101726 0.0101726 0 1 7.44596e-07 0 0.0653511 0.00734589 8.47735e-05 -1.10796e-16 4.26465e-52 0.0101728 
529 0.00992419 0.00992419 0 1 7.44596e-07 0 0.0650303 0.00727408 8.27036e-05 -9.53616e-17 2.58632e-52 0.00992443 
530 0.00968199 0.00968199 0 1 7.44596e-07 0 0.0647113 0.007203 8.06852e-05 -8.20776e-17 1.56849e-52 0.00968223 
531 0.00944582 0.00944582 0 1 7.44596e-07 0 0.064394 0.00713266 7.87171e-05 -7.0644e-17 9.51216e-53 0.00944605 
532 0.00921552 0.00921552 0 1 7.44596e-07 0 0.0640785 0.00706303 7.67979e-05 -6.08032e-17 5.7687e-53 0.00921575 
533 0.00899094 0.00899094 0 1 7.44596e-07 0 0.0637647 0.00699413 7.49264e-05 -5.23332e-17 3.49845e-53 0.00899117 
534 0.00877195 0.00877195 0 1 7.44596e-07 0 0.0634526 0.00692592 7.31014e-05 -4.50431e-17 2.12165e-53 0.00877217 
535 0.0085584 0.0085584 0 1 7.44596e-07 0 0.0631422 0.00685842 7.13217e-05 -3.87685e-17 1.28669e-53 0.00855861 
536 0.00835014 0.00835014 0 1 7.44596e-07 0 0.0628335 0.00679161 6.95862e-05 -3.3368e-17 7.80318e-54 0.00835035 
537 0.00814706 0.00814706 0 1 7.44596e-07 0 0.0625265 0.00672548 6.78938e-05 -2.87198e-17 4.73228e-54 0.00814726 
538 0.00794901 0.00794901 0 1 7.44596e-07 0 0.0622211 0.00666003 6.62434e-05 -2.47191e-17 2.86991e-54 0.0079492 
539 0.00775587 0.00775587 0 1 7.44596e-07 0 0.0619174 0.00659525 6.46338e-05 -2.12757e-17 1.74047e-54 0.00775606 
540 0.00756751 0.00756751 0 1 7.44596e-07 0 0.0616154 0.00653113 6.30642e-05 -1.83119e-17 1.05552e-54 0.0075677 
541 0.00738382 0.00738382 0 1 7.44596e-07 0 0.061315 0.00646766 6.15334e-05 -1.5761e-17 6.40124e-55 0.00738401 
542 0.00720468 0.00720468 0 1 7.44596e-07 0 0.0610163 0.00640485 6.00405e-05 -1.35655e-17 3.88206e-55 0.00720486 
543 0.00702997 0.00702997 0 1 7.44596e-07 0 0.0607191 0.00634267 5.85845e-05 -1.16758e-17 2.35429e-55 0.00703014 
544 0.00685958 0.00685958 0 1 7.44596e-07 0 0.0604236 0.00628113 5.71646e-05 -1.00493e-17 1.42777e-55 0.00685975 
545 0.00669341 0.00669341 0 1 7.44596e-07 0 0.0601297 0.00622022 5.57797e-05 -8.64945e-18 8.6588e-56 0.00669357 
546 0.00653133 0.00653133 0 1 7.44596e-07 0 0.0598374 0.00615993 5.44291e-05 -7.44457e-18 5.25117e-56 0.00653149 
547 0.00637326 0.00637326 0 1 7.44596e-07 0 0.0595466 0.00610025 5.31118e-05 -6.40753e-18 3.1846e-56 0.00637342 
548 0.0062191 0.0062191 0 1 7.44596e-07 0 0.0592575 0.00604118 5.18271e-05 -5.51495e-18 1.93131e-56 0.00621925 
549 0.00606873 0.00606873 0 1 7.44596e-07 0 0.0589699 0.00598271 5.0574e-05 -4.74671e-18 1.17125e-56 0.00606888 
550 0.00592208 0.00592208 0 1 7.44596e-07 0 0.0586838 0.00592483 4.93518e-05 -4.08548e-18 7.10313e-57 0.00592222 
551 0.00577904 0.00577904 0 1 7.44596e-07 0 0.0583993 0.00586755 4.81598e-05 -3.51637e-18 4.30773e-57 0.00577918 
552 0.00563952 0.00563952 0 1 7.44596e-07 0 0.0581163 0.00581084 4.69971e-05 -3.02653e-18 2.61244e-57 0.00563966 
553 0.00550344 0.00550344 0 1 7.44596e-07 0 0.0578349 0.00575471 4.58631e-05 -2.60493e-18 1.58433e-57 0.00550357 
554 0.0053707 0.0053707 0 1 7.44596e-07 0 0.057555 0.00569915 4.4757e-05 -2.24206e-18 9.60824e-58 0.00537083 
555 0.00524124 0.00524124 0 1 7.44596e-07 0 0.0572766 0.00564416 4.3678e-05 -1.92974e-18 5.82696e-58 0.00524136 
556 0.00511495 0.00511495 0 1 7.44596e-07 0 0.0569996 0.00558972 4.26256e-05 -1.66092e-18 3.53379e-58 0.00511508 
557 0.00499177 0.00499177 0 1 7.44596e-07 0 0.0567242 0.00553584 4.15991e-05 -1.42955e-18 2.14308e-58 0.00499189 
558 0.00487162 0.00487162 0 1 7.44596e-07 0 0.0564502 0.0054825 4.05978e-05 -1.23041e-18 1.29968e-58 0.00487174 
559 0.00475441 0.00475441 0 1 7.44596e-07 0 0.0561778 0.0054297 3.96211e-05 -1.05901e-18 7.88199e-59 0.00475453 
560 0.00464008 0.00464008 0 1 7.44596e-07 0 0.0559067 0.00537743 3.86683e-05 -9.11492e-19 4.78007e-59 0.0046402 
561 0.00452856 0.00452856 0 1 7.44596e-07 0 0.0556372 0.0053257 3.77389e-05 -7.84519e-19 2.8989e-59 0.00452867 
562 0.00441977 0.00441977 0 1 7.44596e-07 0 0.0553691 0.00527448 3.68323e-05 -6.75235e-19 1.75805e-59 0.00441988 
563 0.00431364 0.00431364 0 1 7.44596e-07 0 0.0551024 0.00522378 3.59479e-05 -5.81173e-19 1.06618e-59 0.00431375 
564 0.00421012 0.00421012 0 1 7.44596e-07 0 0.0548371 0.0051736 3.50852e-05 -5.00215e-19 6.46589e-60 0.00421022 
565 0.00410913 0.00410913 0 1 7.44596e-07 0 0.0545733 0.00512392 3.42436e-05 -4.30534e-19 3.92127e-60 0.00410923 
566 0.00401061 0.00401061 0 1 7.44596e-07 0 0.0543108 0.00507475 3.34225e-05 -3.7056e-19 2.37807e-60 0.0040107 
567 0.0039145 0.0039145 0 1 7.44596e-07 0 0.0540498 0.00502606 3.26216e-05 -3.1894e-19 1.44219e-60 0.00391459 
568 0.00382073 0.00382073 0 1 7.44596e-07 0 0.0537902 0.00497787 3.18402e-05 -2.74511e-19 8.74625e-61 0.00382083 
569 0.00372926 0.00372926 0 1 7.44596e-07 0 0.0535319 0.00493017 3.10779e-05 -2.36271e-19 5.30421e-61 0.00372935 
570 0.00364002 0.00364002 0 1 7.44596e-07 0 0.053275 0.00488294 3.03343e-05 -2.03358e-19 3.21676e-61 0.00364011 
571 0.00355297 0.00355297 0 1 7.44596e-07 0 0.0530195 0.00483619 2.96088e-05 -1.7503e-19 1.95082e-61 0.00355305 
572 0.00346803 0.00346803 0 1 7.44596e-07 0 0.0527654 0.00478991 2.89009e-05 -1.50648e-19 1.18308e-61 0.00346811 
573 0.00338516 0.00338516 0 1 7.44596e-07 0 0.0525126 0.0047441 2.82104e-05 -1.29663e-19 7.17487e-62 0.00338525 
574 0.00330432 0.00330432 0 1 7.44596e-07 0 0.0522611 0.00469874 2.75367e-05 -1.116e-19 4.35124e-62 0.0033044 
575 0.00322544 0.00322544 0 1 7.44596e-07 0 0.052011 0.00465385 2.68793e-05 -9.60543e-20 2.63883e-62 0.00322552 
576 0.00314849 0.00314849 0 1 7.44596e-07 0 0.0517622 0.0046094 2.6238e-05 -8.26738e-20 1.60033e-62 0.00314856 
577 0.0030734 0.0030734 0 1 7.44596e-07 0 0.0515147 0.00456539 2.56123e-05 -7.11572e-20 9.70528e-63 0.00307348 
578 0.00300015 0.00300015 0 1 7.44596e-07 0 0.0512685 0.00452183 2.50018e-05 -6.12449e-20 5.88581e-63 0.00300022 
579 0.00292867 0.00292867 0 1 7.44596e-07 0 0.0510237 0.00447871 2.44062e-05 -5.27134e-20 3.56948e-63 0.00292874 
580 0.00285893 0.00285893 0 1 7.44596e-07 0 0.0507801 0.00443601 2.3825e-05 -4.53703e-20 2.16473e-63 0.002859 
581 0.00279088 0.00279088 0 1 7.44596e-07 0 0.0505378 0.00439375 2.32579e-05 -3.90501e-20 1.31281e-63 0.00279095 
582 0.00272449 0.00272449 0 1 7.44596e-07 0 0.0502968 0.0043519 2.27046e-05 -3.36104e-20 7.9616e-64 0.00272455 
583 0.00265971 0.00265971 0 1 7.44596e-07 0 0.0500571 0.00431048 2.21647e-05 -2.89284e-20 4.82835e-64 0.00265977 
584 0.00259649 0.00259649 0 1 7.44596e-07 0 0.0498186 0.00426946 2.1638e-05 -2.48986e-20 2.92818e-64 0.00259655 
585 0.00253481 0.00253481 0 1 7.44596e-07 0 0.0495814 0.00422886 2.11239e-05 -2.14302e-20 1.77581e-64 0.00253487 
586 0.00247463 0.00247463 0 1 7.44596e-07 0 0.0493454 0.00418866 2.06224e-05 -1.84449e-20 1.07695e-64 0.00247468 
587 0.0024159 0.0024159 0 1 7.44596e-07 0 0.0491107 0.00414887 2.01329e-05 -1.58755e-20 6.5312e-65 0.00241595 
588 0.00235859 0.00235859 0 1 7.44596e-07 0 0.0488772 0.00410947 1.96554e-05 -1.3664e-20 3.96088e-65 0.00235864 
